1.0981211921102374, 7.46749308480685e-22
1.130670387746244, 8.702825561221519e-22
1.188729416762054, 1.2390779833021065e-21
1.2342219163070323, 1.5558866994351942e-21
1.3084729368636494, 2.1382795424698657e-21
1.3775767982076481, 2.7961206660110104e-21
1.4645205713368743, 3.9913921305671695e-21
1.5016508709506333, 4.385653155743435e-21
1.591990467270101, 5.956692498027544e-21
1.6667681978511943, 7.305471887887312e-21
1.7633583203654861, 9.354969087301324e-21
1.8577774538892042, 1.1074773494684483e-20
1.9531728549443859, 1.3370714736216993e-20
2.0335698297131004, 1.5725780378233503e-20
2.3176235875001594, 2.7674717934343044e-20
2.2792601890928648, 2.4027348930676363e-20
2.4880043811458417, 3.170694456270919e-20
2.648712863276154, 4.044264168387595e-20
2.761578379389265, 4.6215901671680327e-20
2.9687231259008375, 5.818173864578353e-20
3.34596075604053, 7.677433015159845e-20
3.6170082305731253, 9.076631190362479e-20
4.0315122102481755, 1.0344267374453628e-19
4.054005298027874, 1.1759794900766768e-19
5.221886616552413, 1.2816290413406847e-19
6.153316367283788, 1.124148534695593e-19
6.688892727447774, 9.965077482044976e-20
7.347334983653639, 8.075992318872745e-20
7.838260726193841, 6.468640696573467e-20
8.172260441510954, 5.571731968113984e-20
8.883562971777017, 3.821558395840892e-20
9.287906712234436, 3.248867526968723e-20
9.778425239240944, 2.560071206776478e-20
10.110366856404132, 2.1202261912732104e-20
10.453576672127834, 1.7559508072516805e-20
10.808437200360983, 1.454261460488903e-20
11.175343939995992, 1.2044052639341348e-20
13.150389667444294, 6.274961061998854e-21
13.710746940398693, 3.825870119884272e-21
14.294981853582266, 3.0705327099017724e-21
16.066696484563778, 1.703581577331643e-21
16.821368780504784, 1.4219881657690394e-21
17.75908448671112, 1.150223893445401e-21
22.433990705299173, 5.081121930225791e-22
24.797078646022424, 3.1882222018670338e-22
26.288875519796147, 2.6681541691024804e-22
31.324668356621046, 1.7732275914450721e-22
37.458838761257724, 1.6836270994553405e-22
40.77750400943443, 1.7559564409562588e-22
44.84767402170001, 2.1567974735376697e-22
47.347730281432526, 2.5835461493782223e-22
49.77899873600124, 3.0705429466283065e-22
52.773712579273436, 3.7362880238934396e-22
55.252558113935464, 4.405867123665546e-22
64.47711769894468, 6.174280265409147e-22
71.566841100472, 7.752211336772824e-22
79.99051574463428, 8.340446790222938e-22
104.71019943943578, 8.703046343150075e-22
116.77479203029542, 8.249261619330762e-22
123.11309818842344, 8.2486591892909775e-22
145.07282477343247, 5.992318667577148e-22
164.19104393339356, 4.758630124227323e-22
180.73039535559806, 3.9407105804802856e-22
245.0898914305198, 2.507801900065091e-22
267.53624995151733, 2.2552781946656216e-22
419.86102579338973, 1.3248254935044853e-22
581.3812347454293, 1.0192555001611021e-22
